,age,gender,race,location
11855,29,0,0,UTKFace/29_0_0_20170102233617277.jpg.chip.jpg
11856,29,0,1,UTKFace/29_0_1_20170117094755752.jpg.chip.jpg
11857,72,1,1,UTKFace/72_1_1_20170120223941518.jpg.chip.jpg
11858,7,0,1,UTKFace/7_0_1_20170114025451554.jpg.chip.jpg
11859,26,1,0,UTKFace/26_1_0_20170105183649031.jpg.chip.jpg
11860,30,0,0,UTKFace/30_0_0_20170117120709730.jpg.chip.jpg
11861,48,1,1,UTKFace/48_1_1_20170109142322529.jpg.chip.jpg
11862,40,0,0,UTKFace/40_0_0_20170113210319647.jpg.chip.jpg
11863,5,1,2,UTKFace/5_1_2_20161219151522483.jpg.chip.jpg
11864,85,1,0,UTKFace/85_1_0_20170110183752111.jpg.chip.jpg
11865,35,1,1,UTKFace/35_1_1_20170116160205469.jpg.chip.jpg
11866,26,1,1,UTKFace/26_1_1_20170112235940056.jpg.chip.jpg
11867,25,1,3,UTKFace/25_1_3_20170119172144676.jpg.chip.jpg
11868,57,0,0,UTKFace/57_0_0_20170117172537601.jpg.chip.jpg
11869,26,0,3,UTKFace/26_0_3_20170119184128158.jpg.chip.jpg
11870,14,1,0,UTKFace/14_1_0_20170109204218773.jpg.chip.jpg
11871,57,1,0,UTKFace/57_1_0_20170108225103840.jpg.chip.jpg
11872,31,1,4,UTKFace/31_1_4_20170117203052559.jpg.chip.jpg
11873,2,1,2,UTKFace/2_1_2_20161219205100213.jpg.chip.jpg
11874,1,1,0,UTKFace/1_1_0_20161219201307075.jpg.chip.jpg
11875,42,0,0,UTKFace/42_0_0_20170117154747738.jpg.chip.jpg
11876,1,0,4,UTKFace/1_0_4_20170103210731970.jpg.chip.jpg
11877,60,1,3,UTKFace/60_1_3_20170119171437890.jpg.chip.jpg
11878,39,1,0,UTKFace/39_1_0_20170105170221811.jpg.chip.jpg
11879,21,1,3,UTKFace/21_1_3_20170104222653479.jpg.chip.jpg
11880,45,0,3,UTKFace/45_0_3_20170119171404704.jpg.chip.jpg
11881,39,1,0,UTKFace/39_1_0_20170117091134561.jpg.chip.jpg
11882,35,0,0,UTKFace/35_0_0_20170105163947659.jpg.chip.jpg
11883,44,0,3,UTKFace/44_0_3_20170119200725971.jpg.chip.jpg
11884,26,1,3,UTKFace/26_1_3_20170119180813956.jpg.chip.jpg
11885,26,1,0,UTKFace/26_1_0_20170116224857470.jpg.chip.jpg
11886,28,1,1,UTKFace/28_1_1_20170117121917805.jpg.chip.jpg
11887,1,1,0,UTKFace/1_1_0_20170109194413813.jpg.chip.jpg
11888,26,1,0,UTKFace/26_1_0_20170116220807186.jpg.chip.jpg
11889,90,0,0,UTKFace/90_0_0_20170117174936333.jpg.chip.jpg
11890,58,0,3,UTKFace/58_0_3_20170119192023433.jpg.chip.jpg
11891,58,1,0,UTKFace/58_1_0_20170105173601797.jpg.chip.jpg
11892,43,1,4,UTKFace/43_1_4_20170117204025030.jpg.chip.jpg
11893,80,0,0,UTKFace/80_0_0_20170111201430389.jpg.chip.jpg
11894,38,1,0,UTKFace/38_1_0_20170104171708706.jpg.chip.jpg
11895,26,0,3,UTKFace/26_0_3_20170117154554862.jpg.chip.jpg
11896,24,1,0,UTKFace/24_1_0_20170119170936274.jpg.chip.jpg
11897,26,1,2,UTKFace/26_1_2_20170116184657842.jpg.chip.jpg
11898,65,0,3,UTKFace/65_0_3_20170109143021566.jpg.chip.jpg
11899,24,1,1,UTKFace/24_1_1_20170113005327119.jpg.chip.jpg
11900,25,1,0,UTKFace/25_1_0_20170103180311751.jpg.chip.jpg
11901,1,1,3,UTKFace/1_1_3_20161220145401126.jpg.chip.jpg
11902,21,0,4,UTKFace/21_0_4_20161223214835183.jpg.chip.jpg
11903,44,0,3,UTKFace/44_0_3_20170119181020595.jpg.chip.jpg
11904,42,0,0,UTKFace/42_0_0_20170117185759113.jpg.chip.jpg
11905,28,0,1,UTKFace/28_0_1_20170117164811684.jpg.chip.jpg
11906,31,0,4,UTKFace/31_0_4_20170103235207122.jpg.chip.jpg
11907,39,0,0,UTKFace/39_0_0_20170109010216194.jpg.chip.jpg
11908,26,1,4,UTKFace/26_1_4_20170117153828843.jpg.chip.jpg
11909,25,1,4,UTKFace/25_1_4_20170117195141428.jpg.chip.jpg
11910,37,0,2,UTKFace/37_0_2_20170116184903745.jpg.chip.jpg
11911,20,1,3,UTKFace/20_1_3_20170104231536521.jpg.chip.jpg
11912,8,1,0,UTKFace/8_1_0_20170109204901514.jpg.chip.jpg
11913,32,1,1,UTKFace/32_1_1_20170113000027033.jpg.chip.jpg
11914,26,0,0,UTKFace/26_0_0_20170120134634767.jpg.chip.jpg
11915,26,1,0,UTKFace/26_1_0_20170117201212293.jpg.chip.jpg
11916,27,1,4,UTKFace/27_1_4_20170117175508442.jpg.chip.jpg
11917,26,1,2,UTKFace/26_1_2_20170116184241642.jpg.chip.jpg
11918,58,0,0,UTKFace/58_0_0_20170111205019096.jpg.chip.jpg
11919,2,0,2,UTKFace/2_0_2_20161219162317542.jpg.chip.jpg
11920,26,0,1,UTKFace/26_0_1_20170113181413611.jpg.chip.jpg
11921,40,0,4,UTKFace/40_0_4_20170103235124292.jpg.chip.jpg
11922,38,0,0,UTKFace/38_0_0_20170104204524306.jpg.chip.jpg
11923,1,1,2,UTKFace/1_1_2_20161219221253335.jpg.chip.jpg
11924,30,0,0,UTKFace/30_0_0_20170117172644485.jpg.chip.jpg
11925,18,0,1,UTKFace/18_0_1_20170114030419966.jpg.chip.jpg
11926,32,1,1,UTKFace/32_1_1_20170113001310242.jpg.chip.jpg
11927,35,0,1,UTKFace/35_0_1_20170113190521337.jpg.chip.jpg
11928,45,0,2,UTKFace/45_0_2_20170120222541001.jpg.chip.jpg
11929,58,1,1,UTKFace/58_1_1_20170117194006047.jpg.chip.jpg
11930,32,0,0,UTKFace/32_0_0_20170113183737287.jpg.chip.jpg
11931,65,1,0,UTKFace/65_1_0_20170110125535454.jpg.chip.jpg
11932,35,0,1,UTKFace/35_0_1_20170116011302449.jpg.chip.jpg
11933,36,0,0,UTKFace/36_0_0_20170105172557165.jpg.chip.jpg
11934,38,0,1,UTKFace/38_0_1_20170114033516210.jpg.chip.jpg
11935,6,1,3,UTKFace/6_1_3_20161220223142531.jpg.chip.jpg
11936,34,1,0,UTKFace/34_1_0_20170116231315257.jpg.chip.jpg
11937,40,0,4,UTKFace/40_0_4_20170104192730423.jpg.chip.jpg
11938,42,1,0,UTKFace/42_1_0_20170105164819483.jpg.chip.jpg
11939,10,0,0,UTKFace/10_0_0_20170110221714752.jpg.chip.jpg
11940,37,0,0,UTKFace/37_0_0_20170117183419508.jpg.chip.jpg
11941,1,0,0,UTKFace/1_0_0_20161219211607517.jpg.chip.jpg
11942,31,0,2,UTKFace/31_0_2_20170116191327593.jpg.chip.jpg
11943,2,0,4,UTKFace/2_0_4_20161221202316873.jpg.chip.jpg
11944,70,1,0,UTKFace/70_1_0_20170111202338431.jpg.chip.jpg
11945,24,1,2,UTKFace/24_1_2_20170116173438372.jpg.chip.jpg
11946,18,0,1,UTKFace/18_0_1_20170113132626633.jpg.chip.jpg
11947,78,0,2,UTKFace/78_0_2_20170112205320579.jpg.chip.jpg
11948,38,0,3,UTKFace/38_0_3_20170117162532923.jpg.chip.jpg
11949,25,0,0,UTKFace/25_0_0_20170116205006744.jpg.chip.jpg
11950,28,1,3,UTKFace/28_1_3_20170119164514645.jpg.chip.jpg
11951,37,0,0,UTKFace/37_0_0_20170117140740593.jpg.chip.jpg
11952,52,0,4,UTKFace/52_0_4_20170104184746311.jpg.chip.jpg
11953,34,0,3,UTKFace/34_0_3_20170119200753235.jpg.chip.jpg
11954,32,1,1,UTKFace/32_1_1_20170115235516131.jpg.chip.jpg
11955,54,0,1,UTKFace/54_0_1_20170113184959007.jpg.chip.jpg
11956,30,1,2,UTKFace/30_1_2_20170116162039101.jpg.chip.jpg
11957,26,1,1,UTKFace/26_1_1_20170113182747229.jpg.chip.jpg
11958,28,0,1,UTKFace/28_0_1_20170113180639429.jpg.chip.jpg
11959,54,0,1,UTKFace/54_0_1_20170117191348426.jpg.chip.jpg
11960,14,1,2,UTKFace/14_1_2_20170104012506017.jpg.chip.jpg
11961,1,1,3,UTKFace/1_1_3_20161219225416559.jpg.chip.jpg
11962,1,0,2,UTKFace/1_0_2_20161219142452152.jpg.chip.jpg
11963,65,0,3,UTKFace/65_0_3_20170104215624533.jpg.chip.jpg
11964,23,1,4,UTKFace/23_1_4_20170117183858768.jpg.chip.jpg
11965,60,0,0,UTKFace/60_0_0_20170120225049193.jpg.chip.jpg
11966,26,1,3,UTKFace/26_1_3_20170104222740327.jpg.chip.jpg
11967,31,0,1,UTKFace/31_0_1_20170113142352298.jpg.chip.jpg
11968,64,0,0,UTKFace/64_0_0_20170104185849414.jpg.chip.jpg
11969,27,0,0,UTKFace/27_0_0_20170117175351801.jpg.chip.jpg
11970,55,0,0,UTKFace/55_0_0_20170120222449816.jpg.chip.jpg
11971,24,1,0,UTKFace/24_1_0_20170104015931173.jpg.chip.jpg
11972,47,0,4,UTKFace/47_0_4_20170104002132109.jpg.chip.jpg
11973,35,0,0,UTKFace/35_0_0_20170116214606934.jpg.chip.jpg
11974,90,1,2,UTKFace/90_1_2_20170111205444634.jpg.chip.jpg
11975,4,1,2,UTKFace/4_1_2_20161219141921961.jpg.chip.jpg
11976,15,0,0,UTKFace/15_0_0_20170110232331351.jpg.chip.jpg
11977,25,1,3,UTKFace/25_1_3_20170117180220918.jpg.chip.jpg
11978,56,0,0,UTKFace/56_0_0_20170117174903919.jpg.chip.jpg
11979,17,0,0,UTKFace/17_0_0_20170116221917954.jpg.chip.jpg
11980,53,1,1,UTKFace/53_1_1_20170104184527846.jpg.chip.jpg
11981,35,1,2,UTKFace/35_1_2_20170103182708145.jpg.chip.jpg
11982,9,0,0,UTKFace/9_0_0_20170110220134026.jpg.chip.jpg
11983,31,1,0,UTKFace/31_1_0_20170119200057620.jpg.chip.jpg
11984,34,1,1,UTKFace/34_1_1_20170117173309216.jpg.chip.jpg
11985,15,1,0,UTKFace/15_1_0_20170104013418578.jpg.chip.jpg
11986,42,0,1,UTKFace/42_0_1_20170113175712924.jpg.chip.jpg
11987,37,0,4,UTKFace/37_0_4_20170116204829478.jpg.chip.jpg
11988,38,0,2,UTKFace/38_0_2_20170116175206365.jpg.chip.jpg
11989,24,1,2,UTKFace/24_1_2_20170116164545482.jpg.chip.jpg
11990,5,0,4,UTKFace/5_0_4_20161221200001464.jpg.chip.jpg
11991,8,1,0,UTKFace/8_1_0_20170109203559320.jpg.chip.jpg
11992,40,1,3,UTKFace/40_1_3_20170117133747258.jpg.chip.jpg
11993,25,1,3,UTKFace/25_1_3_20170105000930603.jpg.chip.jpg
11994,56,0,0,UTKFace/56_0_0_20170120225933785.jpg.chip.jpg
11995,26,1,1,UTKFace/26_1_1_20170117022253411.jpg.chip.jpg
11996,45,0,0,UTKFace/45_0_0_20170117135037969.jpg.chip.jpg
11997,58,0,0,UTKFace/58_0_0_20170120224018686.jpg.chip.jpg
11998,5,1,4,UTKFace/5_1_4_20161221193033413.jpg.chip.jpg
11999,23,1,3,UTKFace/23_1_3_20170104231753450.jpg.chip.jpg
12000,61,1,0,UTKFace/61_1_0_20170110173800240.jpg.chip.jpg
12001,57,0,0,UTKFace/57_0_0_20170109012720243.jpg.chip.jpg
12002,42,0,0,UTKFace/42_0_0_20170117185757210.jpg.chip.jpg
12003,67,1,0,UTKFace/67_1_0_20170110154623389.jpg.chip.jpg
12004,26,1,4,UTKFace/26_1_4_20170103225117416.jpg.chip.jpg
12005,1,1,2,UTKFace/1_1_2_20161219200539420.jpg.chip.jpg
12006,59,0,3,UTKFace/59_0_3_20170119200426948.jpg.chip.jpg
12007,30,1,3,UTKFace/30_1_3_20170119143632686.jpg.chip.jpg
12008,75,0,3,UTKFace/75_0_3_20170112224225939.jpg.chip.jpg
12009,37,0,3,UTKFace/37_0_3_20170104232806122.jpg.chip.jpg
12010,66,0,0,UTKFace/66_0_0_20170109015504776.jpg.chip.jpg
12011,23,0,0,UTKFace/23_0_0_20170117144526121.jpg.chip.jpg
12012,10,1,0,UTKFace/10_1_0_20170109205208368.jpg.chip.jpg
12013,80,1,0,UTKFace/80_1_0_20170110131358567.jpg.chip.jpg
12014,27,1,2,UTKFace/27_1_2_20170116163747003.jpg.chip.jpg
12015,67,0,1,UTKFace/67_0_1_20170120224828928.jpg.chip.jpg
12016,33,0,3,UTKFace/33_0_3_20170117154355516.jpg.chip.jpg
12017,39,0,0,UTKFace/39_0_0_20170117154434474.jpg.chip.jpg
12018,53,0,1,UTKFace/53_0_1_20170104172747354.jpg.chip.jpg
12019,8,1,1,UTKFace/8_1_1_20170109205445571.jpg.chip.jpg
12020,56,1,0,UTKFace/56_1_0_20170110122335365.jpg.chip.jpg
12021,5,1,0,UTKFace/5_1_0_20170104202352685.jpg.chip.jpg
12022,56,0,0,UTKFace/56_0_0_20170104210115763.jpg.chip.jpg
12023,52,1,1,UTKFace/52_1_1_20170113012458376.jpg.chip.jpg
12024,16,0,0,UTKFace/16_0_0_20170110231756634.jpg.chip.jpg
12025,20,0,0,UTKFace/20_0_0_20170113132609281.jpg.chip.jpg
12026,22,1,3,UTKFace/22_1_3_20170104232454786.jpg.chip.jpg
12027,85,1,0,UTKFace/85_1_0_20170110175649821.jpg.chip.jpg
12028,51,1,0,UTKFace/51_1_0_20170104183749773.jpg.chip.jpg
12029,48,0,0,UTKFace/48_0_0_20170116233057278.jpg.chip.jpg
12030,36,1,0,UTKFace/36_1_0_20170104174248859.jpg.chip.jpg
12031,1,0,3,UTKFace/1_0_3_20161219230455336.jpg.chip.jpg
12032,32,0,2,UTKFace/32_0_2_20170116180704767.jpg.chip.jpg
12033,30,0,4,UTKFace/30_0_4_20170117151010732.jpg.chip.jpg
12034,19,1,0,UTKFace/19_1_0_20170103162951552.jpg.chip.jpg
12035,17,1,0,UTKFace/17_1_0_20170111182452732.jpg.chip.jpg
12036,37,1,2,UTKFace/37_1_2_20170104005945096.jpg.chip.jpg
12037,27,1,3,UTKFace/27_1_3_20170119194419338.jpg.chip.jpg
12038,53,1,0,UTKFace/53_1_0_20170117163708786.jpg.chip.jpg
12039,59,0,0,UTKFace/59_0_0_20170104212405077.jpg.chip.jpg
12040,24,1,1,UTKFace/24_1_1_20170115235804280.jpg.chip.jpg
12041,26,0,1,UTKFace/26_0_1_20170113152019432.jpg.chip.jpg
12042,34,1,0,UTKFace/34_1_0_20170104173038042.jpg.chip.jpg
12043,65,1,1,UTKFace/65_1_1_20170117163545690.jpg.chip.jpg
12044,32,1,1,UTKFace/32_1_1_20170116234627342.jpg.chip.jpg
12045,48,0,1,UTKFace/48_0_1_20170111203317713.jpg.chip.jpg
12046,26,0,0,UTKFace/26_0_0_20170113135336472.jpg.chip.jpg
12047,3,0,1,UTKFace/3_0_1_20170110213755346.jpg.chip.jpg
12048,10,1,3,UTKFace/10_1_3_20170117144247699.jpg.chip.jpg
12049,7,1,4,UTKFace/7_1_4_20161223225914300.jpg.chip.jpg
12050,67,1,0,UTKFace/67_1_0_20170109142541820.jpg.chip.jpg
12051,21,1,3,UTKFace/21_1_3_20170119155737580.jpg.chip.jpg
12052,26,1,0,UTKFace/26_1_0_20170116180121605.jpg.chip.jpg
12053,54,0,1,UTKFace/54_0_1_20170113185033415.jpg.chip.jpg
12054,3,1,4,UTKFace/3_1_4_20161221195312639.jpg.chip.jpg
12055,35,0,0,UTKFace/35_0_0_20170109002832784.jpg.chip.jpg
12056,3,0,0,UTKFace/3_0_0_20161219154520213.jpg.chip.jpg
12057,26,0,0,UTKFace/26_0_0_20170117172433732.jpg.chip.jpg
12058,61,0,0,UTKFace/61_0_0_20170117174636574.jpg.chip.jpg
12059,30,1,2,UTKFace/30_1_2_20170117142525729.jpg.chip.jpg
12060,36,1,0,UTKFace/36_1_0_20170117183244102.jpg.chip.jpg
12061,46,0,0,UTKFace/46_0_0_20170103183413994.jpg.chip.jpg
12062,50,0,0,UTKFace/50_0_0_20170120222230975.jpg.chip.jpg
12063,14,1,0,UTKFace/14_1_0_20170104011733528.jpg.chip.jpg
12064,29,0,0,UTKFace/29_0_0_20170104170512993.jpg.chip.jpg
12065,26,1,2,UTKFace/26_1_2_20170116184543342.jpg.chip.jpg
12066,26,0,1,UTKFace/26_0_1_20170113154843417.jpg.chip.jpg
12067,58,0,0,UTKFace/58_0_0_20170113185339857.jpg.chip.jpg
12068,51,0,1,UTKFace/51_0_1_20170117194228848.jpg.chip.jpg
12069,69,1,0,UTKFace/69_1_0_20170110131527801.jpg.chip.jpg
12070,40,1,0,UTKFace/40_1_0_20170117170612507.jpg.chip.jpg
12071,1,0,2,UTKFace/1_0_2_20161219161626814.jpg.chip.jpg
12072,26,0,0,UTKFace/26_0_0_20170116233047853.jpg.chip.jpg
12073,80,1,0,UTKFace/80_1_0_20170110140819226.jpg.chip.jpg
12074,45,0,0,UTKFace/45_0_0_20170117180830778.jpg.chip.jpg
12075,25,0,0,UTKFace/25_0_0_20170117195127741.jpg.chip.jpg
12076,38,0,0,UTKFace/38_0_0_20170109012846030.jpg.chip.jpg
12077,22,0,0,UTKFace/22_0_0_20170117193852875.jpg.chip.jpg
12078,26,1,0,UTKFace/26_1_0_20170117003146021.jpg.chip.jpg
12079,36,1,0,UTKFace/36_1_0_20170117091529401.jpg.chip.jpg
12080,28,0,0,UTKFace/28_0_0_20170117120938226.jpg.chip.jpg
12081,47,0,0,UTKFace/47_0_0_20170104202550449.jpg.chip.jpg
12082,40,0,4,UTKFace/40_0_4_20170117203403479.jpg.chip.jpg
12083,25,1,3,UTKFace/25_1_3_20170104232046530.jpg.chip.jpg
12084,25,0,0,UTKFace/25_0_0_20170117143546538.jpg.chip.jpg
12085,45,0,1,UTKFace/45_0_1_20170117193756181.jpg.chip.jpg
12086,1,1,3,UTKFace/1_1_3_20161219225015272.jpg.chip.jpg
12087,7,1,4,UTKFace/7_1_4_20170103212641884.jpg.chip.jpg
12088,30,0,1,UTKFace/30_0_1_20170117123902427.jpg.chip.jpg
12089,25,1,3,UTKFace/25_1_3_20170119164527886.jpg.chip.jpg
12090,52,0,0,UTKFace/52_0_0_20170111201135454.jpg.chip.jpg
12091,69,1,0,UTKFace/69_1_0_20170110131708449.jpg.chip.jpg
12092,53,0,0,UTKFace/53_0_0_20170109012721891.jpg.chip.jpg
12093,1,0,0,UTKFace/1_0_0_20161220201355210.jpg.chip.jpg
12094,6,1,3,UTKFace/6_1_3_20161220222552857.jpg.chip.jpg
12095,19,0,4,UTKFace/19_0_4_20170103201854223.jpg.chip.jpg
12096,24,1,2,UTKFace/24_1_2_20170116174403364.jpg.chip.jpg
12097,35,0,1,UTKFace/35_0_1_20170113185501169.jpg.chip.jpg
12098,80,0,0,UTKFace/80_0_0_20170111205626183.jpg.chip.jpg
12099,25,1,4,UTKFace/25_1_4_20161223214751864.jpg.chip.jpg
12100,62,0,1,UTKFace/62_0_1_20170113184846159.jpg.chip.jpg
12101,69,1,4,UTKFace/69_1_4_20170110141201824.jpg.chip.jpg
12102,24,1,3,UTKFace/24_1_3_20170116220136183.jpg.chip.jpg
12103,36,0,1,UTKFace/36_0_1_20170113133354400.jpg.chip.jpg
12104,6,0,0,UTKFace/6_0_0_20170110221709278.jpg.chip.jpg
12105,32,0,1,UTKFace/32_0_1_20170117140748207.jpg.chip.jpg
12106,35,1,0,UTKFace/35_1_0_20170105162234814.jpg.chip.jpg
12107,2,0,2,UTKFace/2_0_2_20161219221937375.jpg.chip.jpg
12108,61,1,0,UTKFace/61_1_0_20170117001346239.jpg.chip.jpg
12109,28,1,1,UTKFace/28_1_1_20170117020405380.jpg.chip.jpg
12110,23,0,1,UTKFace/23_0_1_20170114033518919.jpg.chip.jpg
12111,31,0,1,UTKFace/31_0_1_20170117134920188.jpg.chip.jpg
12112,26,0,3,UTKFace/26_0_3_20170119144035406.jpg.chip.jpg
12113,56,0,0,UTKFace/56_0_0_20170111222411632.jpg.chip.jpg
12114,15,1,1,UTKFace/15_1_1_20170104005130400.jpg.chip.jpg
12115,18,1,0,UTKFace/18_1_0_20170109214455239.jpg.chip.jpg
12116,1,1,0,UTKFace/1_1_0_20161220220141090.jpg.chip.jpg
12117,71,0,0,UTKFace/71_0_0_20170111203734910.jpg.chip.jpg
12118,53,0,0,UTKFace/53_0_0_20170117191002777.jpg.chip.jpg
12119,26,1,3,UTKFace/26_1_3_20170119193139994.jpg.chip.jpg
12120,47,0,3,UTKFace/47_0_3_20170119201921580.jpg.chip.jpg
12121,34,0,2,UTKFace/34_0_2_20170105173426253.jpg.chip.jpg
12122,58,0,0,UTKFace/58_0_0_20170117193913647.jpg.chip.jpg
12123,25,0,3,UTKFace/25_0_3_20170119171147449.jpg.chip.jpg
12124,45,0,0,UTKFace/45_0_0_20170113190343889.jpg.chip.jpg
12125,4,0,0,UTKFace/4_0_0_20170105183540567.jpg.chip.jpg
12126,80,1,3,UTKFace/80_1_3_20170119212033985.jpg.chip.jpg
12127,32,0,0,UTKFace/32_0_0_20170104170147266.jpg.chip.jpg
12128,1,0,2,UTKFace/1_0_2_20161219190110523.jpg.chip.jpg
12129,26,0,1,UTKFace/26_0_1_20170113154700499.jpg.chip.jpg
12130,65,0,1,UTKFace/65_0_1_20170113174805802.jpg.chip.jpg
12131,28,1,0,UTKFace/28_1_0_20170105184006661.jpg.chip.jpg
12132,26,0,0,UTKFace/26_0_0_20170113210126964.jpg.chip.jpg
12133,60,0,3,UTKFace/60_0_3_20170117175443809.jpg.chip.jpg
12134,4,0,2,UTKFace/4_0_2_20161219164003879.jpg.chip.jpg
12135,80,1,0,UTKFace/80_1_0_20170110180523385.jpg.chip.jpg
12136,18,1,0,UTKFace/18_1_0_20170109212936696.jpg.chip.jpg
12137,16,1,0,UTKFace/16_1_0_20170109214444528.jpg.chip.jpg
12138,56,0,0,UTKFace/56_0_0_20170111211431463.jpg.chip.jpg
12139,13,1,3,UTKFace/13_1_3_20170117181350659.jpg.chip.jpg
12140,53,1,1,UTKFace/53_1_1_20170110125140922.jpg.chip.jpg
12141,32,0,1,UTKFace/32_0_1_20170113133956457.jpg.chip.jpg
12142,24,1,2,UTKFace/24_1_2_20170116173353160.jpg.chip.jpg
12143,1,1,2,UTKFace/1_1_2_20161219161757030.jpg.chip.jpg
12144,24,1,0,UTKFace/24_1_0_20170117191400699.jpg.chip.jpg
12145,36,1,0,UTKFace/36_1_0_20170105161643483.jpg.chip.jpg
12146,38,1,1,UTKFace/38_1_1_20170112231350830.jpg.chip.jpg
12147,52,0,0,UTKFace/52_0_0_20170111203259661.jpg.chip.jpg
12148,38,0,0,UTKFace/38_0_0_20170116224644283.jpg.chip.jpg
12149,38,0,0,UTKFace/38_0_0_20170116233110862.jpg.chip.jpg
12150,38,0,2,UTKFace/38_0_2_20170117120432535.jpg.chip.jpg
12151,49,0,0,UTKFace/49_0_0_20170104205813820.jpg.chip.jpg
12152,27,1,2,UTKFace/27_1_2_20170116165601873.jpg.chip.jpg
12153,1,1,0,UTKFace/1_1_0_20170109190455518.jpg.chip.jpg
12154,42,0,0,UTKFace/42_0_0_20170117154804658.jpg.chip.jpg
12155,15,0,0,UTKFace/15_0_0_20170120133307597.jpg.chip.jpg
12156,29,1,1,UTKFace/29_1_1_20170116001830007.jpg.chip.jpg
12157,19,1,1,UTKFace/19_1_1_20170112191242381.jpg.chip.jpg
12158,40,0,0,UTKFace/40_0_0_20170117203818313.jpg.chip.jpg
12159,26,1,0,UTKFace/26_1_0_20170117153217757.jpg.chip.jpg
12160,26,0,1,UTKFace/26_0_1_20170113151608208.jpg.chip.jpg
12161,50,0,3,UTKFace/50_0_3_20170119195757652.jpg.chip.jpg
12162,26,0,1,UTKFace/26_0_1_20170116221022120.jpg.chip.jpg
12163,29,1,0,UTKFace/29_1_0_20170103181745425.jpg.chip.jpg
12164,54,1,0,UTKFace/54_1_0_20170109010202728.jpg.chip.jpg
12165,36,0,1,UTKFace/36_0_1_20170109010546978.jpg.chip.jpg
12166,16,1,4,UTKFace/16_1_4_20170103233406635.jpg.chip.jpg
12167,47,0,3,UTKFace/47_0_3_20170117190214362.jpg.chip.jpg
12168,37,0,0,UTKFace/37_0_0_20170108235752354.jpg.chip.jpg
12169,73,1,0,UTKFace/73_1_0_20170120230335947.jpg.chip.jpg
12170,42,1,0,UTKFace/42_1_0_20170117172734743.jpg.chip.jpg
12171,24,0,1,UTKFace/24_0_1_20170116024612640.jpg.chip.jpg
12172,27,1,4,UTKFace/27_1_4_20170103235051403.jpg.chip.jpg
12173,45,0,1,UTKFace/45_0_1_20170113184154999.jpg.chip.jpg
12174,30,0,3,UTKFace/30_0_3_20170119155845146.jpg.chip.jpg
12175,34,0,3,UTKFace/34_0_3_20170117182647085.jpg.chip.jpg
12176,32,1,0,UTKFace/32_1_0_20170105163404036.jpg.chip.jpg
12177,33,1,1,UTKFace/33_1_1_20170116233604958.jpg.chip.jpg
12178,26,0,3,UTKFace/26_0_3_20170119180941652.jpg.chip.jpg
12179,38,0,0,UTKFace/38_0_0_20170117184839544.jpg.chip.jpg
12180,31,1,0,UTKFace/31_1_0_20170117133119014.jpg.chip.jpg
12181,22,1,1,UTKFace/22_1_1_20170105002015683.jpg.chip.jpg
12182,1,0,2,UTKFace/1_0_2_20161219155744942.jpg.chip.jpg
12183,20,1,4,UTKFace/20_1_4_20170103224557431.jpg.chip.jpg
12184,30,0,0,UTKFace/30_0_0_20170117130636837.jpg.chip.jpg
12185,26,0,0,UTKFace/26_0_0_20170113210605270.jpg.chip.jpg
12186,45,0,3,UTKFace/45_0_3_20170119180924508.jpg.chip.jpg
12187,8,1,3,UTKFace/8_1_3_20161220220642802.jpg.chip.jpg
12188,20,1,3,UTKFace/20_1_3_20170104231528577.jpg.chip.jpg
12189,25,1,0,UTKFace/25_1_0_20170117135959687.jpg.chip.jpg
12190,29,0,1,UTKFace/29_0_1_20170117022120994.jpg.chip.jpg
12191,73,1,0,UTKFace/73_1_0_20170120230333507.jpg.chip.jpg
12192,27,0,2,UTKFace/27_0_2_20170116161853757.jpg.chip.jpg
12193,8,0,0,UTKFace/8_0_0_20170110225358551.jpg.chip.jpg
12194,32,1,4,UTKFace/32_1_4_20170104011318584.jpg.chip.jpg
12195,75,0,2,UTKFace/75_0_2_20170111210029130.jpg.chip.jpg
12196,29,0,1,UTKFace/29_0_1_20170116142845616.jpg.chip.jpg
12197,22,0,3,UTKFace/22_0_3_20170119160301570.jpg.chip.jpg
12198,36,1,1,UTKFace/36_1_1_20170113011647678.jpg.chip.jpg
12199,40,0,0,UTKFace/40_0_0_20170104204711073.jpg.chip.jpg
12200,27,1,4,UTKFace/27_1_4_20170103230557794.jpg.chip.jpg
12201,35,1,3,UTKFace/35_1_3_20170117182841270.jpg.chip.jpg
12202,1,0,2,UTKFace/1_0_2_20161219205758717.jpg.chip.jpg
12203,21,0,0,UTKFace/21_0_0_20170102233225196.jpg.chip.jpg
12204,26,1,2,UTKFace/26_1_2_20170116184706391.jpg.chip.jpg
12205,27,1,4,UTKFace/27_1_4_20170104165220264.jpg.chip.jpg
12206,26,1,4,UTKFace/26_1_4_20161221193703783.jpg.chip.jpg
12207,54,0,0,UTKFace/54_0_0_20170113184055047.jpg.chip.jpg
12208,2,0,0,UTKFace/2_0_0_20170110212644094.jpg.chip.jpg
12209,58,1,0,UTKFace/58_1_0_20170110160643673.jpg.chip.jpg
12210,60,1,0,UTKFace/60_1_0_20170110122614299.jpg.chip.jpg
12211,32,0,0,UTKFace/32_0_0_20170116235640652.jpg.chip.jpg
12212,23,1,3,UTKFace/23_1_3_20170105002606965.jpg.chip.jpg
